name,0,1,2,3,4,5,6,7,8,9,10,converged
DESY3RM-48880,500.0,398.71784750048306,454.6768766816608,447.1086693701417,441.095360972886,441.095360972886,441.095360972886,441.095360972886,441.095360972886,441.095360972886,441.095360972886,True
DESY3RM-49004,500.0,,,,,,,,,,,False
DESY3RM-49016,500.0,551.0333273806006,,,,,,,,,,False
DESY3RM-49040,500.0,279.14468261735215,414.7412064896458,168.04089044245427,186.4907903273486,1037.5874921053958,,,,,,False
DESY3RM-49269,500.0,484.3809191066105,465.90679130869364,426.18601679883125,429.94929004208336,429.94929004208336,429.94929004208336,429.94929004208336,429.94929004208336,429.94929004208336,429.94929004208336,True
DESY3RM-49378,500.0,518.3599268626278,462.74050927039156,471.014574996189,462.7166931441833,462.7166931441833,462.7166931441833,462.7166931441833,462.7166931441833,462.7166931441833,462.7166931441833,True
DESY3RM-49388,500.0,509.46001513913495,520.4204166944378,497.52849562816886,66.44919499299996,,,,,,,False
DESY3RM-49645,500.0,786.0487609591262,442.74732659492486,539.4402946741427,604.507202056053,457.4196449045887,600.8919577211701,514.8844852652082,886.7616200546126,870.9680960867022,870.9680960867022,True
DESY3RM-50350,500.0,472.68042972264635,462.7846269901351,470.90416855940776,467.3287749513027,467.3287749513027,467.3287749513027,467.3287749513027,467.3287749513027,467.3287749513027,467.3287749513027,True
DESY3RM-50515,500.0,,,,,,,,,,,False
DESY3RM-50606,500.0,551.3847766786635,872.595495021607,1102.9594215556087,,,,,,,,False
DESY3RM-50688,500.0,,,,,,,,,,,False
DESY3RM-50742,500.0,533.4203174863572,534.5029162397624,534.46593006534,534.5652073503209,534.5652073503209,534.5652073503209,534.5652073503209,534.5652073503209,534.5652073503209,534.5652073503209,True
DESY3RM-50903,500.0,671.7502917211028,544.1283079446281,519.2377658879246,442.4002518995595,542.8794994987967,495.0301062724004,495.0301062724004,495.0301062724004,495.0301062724004,495.0301062724004,True
DESY3RM-50928,500.0,522.8140300786013,520.1243212347897,521.0130053450091,519.3035540226134,519.3035540226134,519.3035540226134,519.3035540226134,519.3035540226134,519.3035540226134,519.3035540226134,True
DESY3RM-50985,500.0,592.4959065652558,631.6108281523972,623.9463538049971,624.9336142274367,624.9336142274367,624.9336142274367,624.9336142274367,624.9336142274367,624.9336142274367,624.9336142274367,True
DESY3RM-51287,500.0,497.21704232189114,497.82392788345055,500.22660539038986,499.27956853380186,499.279568533802,499.27956853380203,499.27956853380203,499.27956853380203,499.27956853380203,499.27956853380203,True
DESY3RM-51564,500.0,93.8436013606202,459.9167895140092,63.26102191436145,441.05402279404314,62.84875259157929,432.41254524635605,60.54595489625712,426.04720807804364,60.115980116088636,433.12464036570594,False
DESY3RM-51569,500.0,,,,,,,,,,,False
DESY3RM-51974,500.0,235.80932063190738,,,,,,,,,,False
DESY3RM-52078,500.0,,,,,,,,,,,False
DESY3RM-52451,500.0,1256.439606965919,1106.2375773083559,1125.3276925023463,1124.2320492579368,1124.2320492579368,1124.2320492579368,1124.2320492579368,1124.2320492579368,1124.2320492579368,1124.2320492579368,True
DESY3RM-52479,500.0,,,,,,,,,,,False
DESY3RM-52560,500.0,,,,,,,,,,,False
DESY3RM-52750,500.0,273.3216857138682,125.09464202029277,328.6255057846403,529.9287667395631,222.0857078246476,408.40983811166,730.869755540273,243.82136444439595,275.1143131840607,124.25009316322107,False
DESY3RM-53026,500.0,329.1986892858075,473.80286521797717,463.4032570352435,497.0831702082522,497.0831702082522,497.0831702082522,497.0831702082522,497.0831702082522,497.0831702082522,497.0831702082522,True
DESY3RM-53522,500.0,485.7102308154954,,,,,,,,,,False
DESY3RM-53909,500.0,575.7670550755522,659.5033512359661,917.3646361340722,1092.7518932805597,586.0689913201506,694.5865893362383,1036.3816807329113,585.4423769323014,666.3544428079502,919.4576101411056,False
DESY3RM-54235,500.0,948.975880510335,328.86964410170924,311.3427688467641,990.628284369513,46.48082328597128,,,,,,False
DESY3RM-54294,500.0,35.609573935465114,,,,,,,,,,False
DESY3RM-54439,500.0,527.2913188240279,515.6882641810705,520.5548714497766,541.4744387691647,541.4744387691647,541.4744387691647,541.4744387691647,541.4744387691647,541.4744387691647,541.4744387691647,True
DESY3RM-54442,500.0,543.6017121513885,478.7355313538934,518.1717620091421,419.73241141131365,,,,,,,False
