name,ra,dec,redshift,nH,r500,r500+-,Tx500,Tx500-,Tx500+,Lx500_0.5-2.0,Lx500_0.5-2.0-,Lx500_0.5-2.0+,Lx500_0.01-100.0,Lx500_0.01-100.0-,Lx500_0.01-100.0+,Tx500ce,Tx500ce-,Tx500ce+,Lx500ce_0.5-2.0,Lx500ce_0.5-2.0-,Lx500ce_0.5-2.0+,Lx500ce_0.01-100.0,Lx500ce_0.01-100.0-,Lx500ce_0.01-100.0+,radstep0,radstep1,radstep2,radstep3,radstep4,radstep5,radstep6,radstep7,radstep8,radstep9,radstep10,rad_converged,MEM_MATCH_ID,REFMAG,REFMAG_ERR,ZRED,ZRED_E,ZRED_CHISQ,BCG_SPEC_Z,Z_SPEC_INIT,Z_INIT,Z,LAMBDA_CHISQ,LAMBDA_CHISQ_E,LAMBDA_ZRED,LAMBDA_ZRED_E,R_LAMBDA,SCALEVAL,MASKFRAC,GEOMASKFRAC,CHISQ,Z_LAMBDA,Z_LAMBDA_E,Z_LAMBDA_NITER,EBV_MEAN,LNLAMLIKE,LNBCGLIKE,LNLIKE,NCROSS,RMASK,RA_ORIG,DEC_ORIG,W,DLAMBDA_DZ,DLAMBDA_DZ2,DLAMBDAVAR_DZ,DLAMBDAVAR_DZ2,LAMBDA_CHISQ_C,LAMBDA_CHISQ_CE,NCENT,NCENT_GOOD,Q_MISS,BCG_ILUM,ILUM,Z_LAMBDA_RAW,Z_LAMBDA_E_RAW,LIM_EXPTIME,LIM_LIMMAG_DERED,LIM_LIMMAG,LIM_LIMMAG_HARD,MASKGAL_INDEX
DESY3RM-352290,324.313909075583,-60.6191204908734,0.11392915,0.029,593.8922091944806,17.990795609790645,0.3035934098,0.0053034069999999,0.0054760114999999,1.5287797830000001E43,3.837792504183701E41,4.1837220686866004E41,3.1649920640000006E43,9.778036807653902E41,8.308095266684802E41,1.860097151,0.0661316519999999,0.065152694,1.7842359740000001E43,4.1881430308098005E41,4.7035524077898E41,3.9103137610000003E43,1.6181522419659802E42,9.2625767179189E41,500.0,581.7793980634194,593.8947637135889,211.78408767246503,543.8661211658302,593.8922091944806,593.8922091944806,593.8922091944806,593.8922091944806,593.8922091944806,593.8922091944806,true,352290,15.711198,5.8417383E-4,0.12189726,0.009271926,0.79483914,-1.0,-1.0,0.10398131,0.10920697,5.2519245,1.2854755,6.4570675,1.3251637,0.55470705,1.0231522,0.021931075,0.0,1.5222561,0.11392915,0.00834037,3,0.034520775,4.129172,1.763914,5.893086,0,0.5178189,324.307996211634,-60.6125849883951,1.7050666,-1.437731,807.12714,1.6251074,2870.4678,5.6606545,0.6596591,5,3,-0.98428696,1.4555209,3.9240057,0.11257503,0.0069489684,0.32658702,22.590084,22.590084,23.559084,41
DESY3RM-353706,51.1100889504655,-49.4743143177059,0.26670262,0.0113,525.3335033404602,215.1941485542113,0.6852136094,0.1591752592999999,0.2979119629,2.930919726E42,2.71552875610896E42,4.1204276486477006E41,4.932822358E42,2.47622637947581E42,2.20945514408879E42,1.721497539,1.3587837438,2.341760051,2.09706996E42,2.09706996E42,1.59673514661639E42,4.7515107490000006E42,3.5825482868114004E42,6.139704225762921E42,500.0,310.7015268812406,272.08975295112845,238.58173421516204,176.1743176171555,403.7630114940421,551.7133052158894,525.33350334046,525.3335033404601,525.3335033404602,525.3335033404602,true,353706,17.020203,0.002586931,0.2707364,0.012806185,0.81598556,-1.0,-1.0,0.2707364,0.26631773,6.670637,1.3855335,6.4570675,1.3917907,0.58188003,1.0033854,0.0024972253,0.0,1.0069247,0.26670262,0.012465976,1,0.015678678,4.1120377,3.4205298,7.5325675,0,0.57664686,51.1100889504655,-49.4743143177059,1.4820613,17.134798,-19.286316,54.800392,2933.2312,6.670637,0.0,5,1,-3.2016716,2.8034651,4.996137,0.26635185,0.011654673,0.33715612,22.614164,22.614164,23.559084,71
DESY3RM-354660,58.2111181498512,-54.836893897809,0.18813205,0.0121,481.93292041501275,28.19940898150498,0.2539278604,0.0328179837999999,0.0415773891,7.950973039E41,5.2556456168409E41,4.4800798410488E41,1.907339272E42,7.397397794744E41,1.3028883253139501E42,0.2548691411,0.0322135200999999,0.0399635473,7.715734226E41,3.9466133294133E41,4.452963441685601E41,1.841855512E42,1.05292830362186E42,9.6647065888104E41,500.0,536.6325081811558,481.0151851369669,527.26505303568,481.93292041501275,481.93292041501275,481.93292041501275,481.93292041501275,481.93292041501275,481.93292041501275,481.93292041501275,true,354660,17.10412,0.10712927,0.22935826,0.02622041,1.2716045,-1.0,-1.0,0.22935826,0.18579458,5.541769,1.3385543,1.9263401,0.7852047,0.56069887,1.1137978,0.09742857,0.0,4.157816,0.18813205,0.02818892,2,0.014982155,4.1012363,-0.44085583,3.6603806,0,0.5304891,58.2111181498512,-54.836893897809,2.191601,-7.732761,-280.3025,3.9241273,3658.753,5.541769,0.0,5,1,0.020303085,1.148926,3.8307438,0.18492043,0.02800174,0.33018988,22.59838,22.59838,23.559084,97
DESY3RM-358446,303.496479500964,-57.0497259804811,0.11508329,0.0414,202.21039906384738,19.297129069325365,0.310761767,0.0523255565,0.4149095727999999,2.0697335610000003E41,2.0697335610000003E41,-2.0697335610000003E41,4.193567945E41,4.193567945E41,-4.193567945E41,0.3009160019,0.0458155429,0.3403547137,2.1108047120000005E41,2.1108047120000005E41,-2.1108047120000005E41,4.391376767E41,4.391376767E41,-4.391376767E41,500.0,351.5672676459811,202.94787046319703,207.13422076356275,202.21039906384738,202.21039906384738,202.21039906384738,202.21039906384738,202.21039906384738,202.21039906384738,202.21039906384738,true,358446,16.163992,0.04884119,0.08123861,0.014001043,4.859425,-1.0,-1.0,0.12348691,0.11952403,7.5554256,2.355826,3.833212,1.3525339,0.5965568,1.0545547,0.05626529,0.0,6.676927,0.11508329,0.008442902,5,0.048321232,4.056652,-6.149606,-2.0929542,0,0.6098895,303.384430154023,-57.0841609104338,1.1187943,-51.482952,-2460.3667,-239.52524,-18304.734,7.6649985,0.5162978,5,3,0.7106004,0.97885436,8.271603,0.11368207,0.0070986436,0.31306875,22.558123,22.558123,23.559084,16
DESY3RM-362998,356.668064317442,-2.18403084975877,0.23403572,0.0336,536.1670197393365,98.33658065761593,1.722129708,0.5510815069999999,-1.722129708,1.805138445E42,1.805138445E42,2.2225962239422302E42,4.089171578E42,3.9937037737674904E42,1.022086196154131E43,1.731576103,0.6246994080000001,-1.731576103,2.244303724E37,2.2443037240000007E37,1.2002328000470098E46,4.767109889000001E37,4.767109889000001E37,3.1671470609848304E46,500.0,469.286839962684,523.1874845912812,534.6650000751182,536.1670197393365,536.1670197393365,536.1670197393365,536.1670197393365,536.1670197393365,536.1670197393365,536.1670197393365,true,362998,17.090677,0.0023822242,0.23181915,0.010883916,2.2071528,0.24048077,0.24048077,0.23181915,0.23202407,6.807932,1.4283956,5.2519245,1.1466933,0.5842558,1.0072787,0.0069949636,0.0,2.1783392,0.23403572,0.010281967,1,0.03214451,4.0046315,2.608096,6.612727,0,0.5819578,356.668064317442,-2.18403084975877,0.8875683,2.2713993,-1088.0221,32.02832,-3163.6572,6.807932,0.0,5,1,-0.21717013,1.924638,6.0999436,0.23204038,0.009602642,0.18706563,22.16878,22.16878,23.559084,27
DESY3RM-365307,51.5893696837124,-15.3120582977589,0.26402953,0.0407,211.42295881441936,121.06264544393619,0.3476796088,0.3476796088,1.2313265722,9.822443194E41,9.822443194E41,-9.822443194E41,2.3915285360000002E42,2.3915285360000002E42,4.909594803430147E43,0.4264184709,0.4264184709,1.1491919461,9.206544579E41,9.206544579E41,-9.206544579E41,1.8478253560000002E42,1.8478253560000002E42,2.9847878951008605E43,500.0,210.89032276225066,212.7695918424303,216.05868371253808,211.42295881441936,211.42295881441936,211.42295881441936,211.42295881441936,211.42295881441936,211.42295881441936,211.42295881441936,true,365307,17.430334,0.0033293718,0.26628688,0.01797501,31.099125,-1.0,-1.0,0.2942297,0.28752732,10.835245,2.4924128,9.538572,1.7336894,0.641162,1.2284861,0.19639592,0.0,31.152466,0.26402953,0.012140994,7,0.04407277,3.9782708,2.8418112,6.8200817,1,0.7173186,51.5898850723266,-15.2876852857596,1.4082845,7.376341,-619.55084,-6.268727,-5971.329,10.023861,1.0813012,5,2,-2.7753112,1.8765182,5.957612,0.26354435,0.011334988,0.19454786,22.198431,22.198431,23.559084,68
DESY3RM-369873,35.2666611420044,-5.09909576646551,0.27340868,0.0201,384.0310709329809,22.524371356459667,2.495934846,0.606453591,0.8456014990000003,4.2020584260000005E42,7.6970329647737E41,9.4931555044478E41,1.010469886E43,1.8665477710971702E42,2.68568967972685E42,0.9072639282,0.112900235,0.0795680704,4.1904045490000006E42,8.610322551762401E41,5.845095512139701E41,6.920363948E42,1.45491751036372E42,1.4396868224154402E42,500.0,335.62199997957293,384.03503410364436,365.33954736692743,435.17269151367736,361.9314997860657,384.03107093298087,384.0310709329809,384.0310709329809,384.0310709329809,384.0310709329809,true,369873,17.706747,0.003953225,0.27077192,0.013240229,0.90319073,0.27935,0.27935,0.27077192,0.27344128,5.8773785,1.1777974,5.1451397,1.2148296,0.56733125,1.0053807,0.0074875206,0.0,0.8634937,0.27340868,0.0140248025,1,0.021297706,3.9275186,2.8380497,6.7655683,0,0.5447124,35.2666611420044,-5.09909576646551,1.8455511,3.1894171,-1901.1345,10.817692,3036.7654,5.874604,0.015746597,5,2,-0.9113001,1.5801532,4.049368,0.27338472,0.0132427495,0.21306889,22.267185,22.267185,23.559084,9
DESY3RM-370109,39.8364453681187,-52.2858758402846,0.26805046,0.0279,240.27819307701404,32.48069185558073,0.388268351,0.0707276722,0.1263692673999999,7.679546722000001E41,7.679546722000001E41,-7.679546722000001E41,1.3173273240000001E42,1.3173273240000001E42,-1.3173273240000001E42,0.3534122457,0.0646553097,0.1184884730999999,8.304534249000001E41,8.304534249000001E41,-8.304534249000001E41,1.488920716E42,1.488920716E42,-1.488920716E42,500.0,1151.8452294804254,946.9605447399892,274.03558808984826,231.05483334220895,240.27819307701404,240.27819307701404,240.27819307701404,240.27819307701404,240.27819307701404,240.27819307701404,true,370109,16.900194,0.004520143,0.26757878,0.013409285,2.1355517,-1.0,-1.0,0.26757878,0.2677031,5.7095737,1.2748057,5.496004,1.1866136,0.5640541,1.0200772,0.021613833,0.0,1.9940472,0.26805046,0.014776794,1,0.03692175,3.9251854,2.7715402,6.696726,0,0.5376582,39.8364453681187,-52.2858758402846,1.6974387,-4.1427064,2507.5298,12.606804,-1201.0701,5.7095737,0.0,5,1,-2.618922,3.168077,5.4567866,0.26776677,0.014087123,0.18133461,22.145254,22.145254,23.559084,93
DESY3RM-370557,24.5508541704692,-13.1107149548043,0.2793926,0.0152,362.0292597288131,46.31034433772434,0.2841501774,0.0753245642999999,0.1770603568,1.90378773E42,8.4960031825802E41,3.0558482582850003E41,3.944548189000001E42,1.8328696315705803E42,1.02714389471595E42,0.2472031798,0.0731233350999999,0.1333673053,1.6179743850000002E42,8.5943343264729E41,6.9387240162669E41,3.871204589E42,1.62356249800181E42,9.0475982049225E41,500.0,270.65104598951984,143.8304165016335,361.0527127882848,184.60743890463993,351.77626456118236,362.0292597288131,362.0292597288131,362.0292597288131,362.0292597288131,362.0292597288131,true,370557,17.017773,0.0023493369,0.27239865,0.0127040045,0.6874558,-1.0,-1.0,0.27239865,0.2795958,5.2671795,0.97471684,6.136713,1.1239998,0.5550289,1.0017853,0.003739931,0.0,0.43144068,0.2793926,0.014199767,1,0.018275592,3.91974,2.821228,6.7409678,0,0.51849526,24.5508541704692,-13.1107149548043,1.5025562,3.181517,105.64387,-3.575227,1635.1847,5.2671795,0.0,5,1,-2.5159776,3.1340666,5.206395,0.2796427,0.013363394,0.3633561,22.670746,22.670746,23.559084,31
DESY3RM-372165,78.1432607573962,-32.6957874420729,0.26155704,0.0203,387.08427908477745,35.166339990848165,1.010440313,0.1524531493999998,0.131921473,2.6884086360000002E42,5.0634865082070006E41,7.0689231332384E41,4.634911860000001E42,1.36087490796872E42,6.4369077273228005E41,0.8920677601,0.127774281,0.2851429049,1.3893548890000001E42,8.8581765141331E41,4.0854290968161005E41,2.2795074650000003E42,1.4994746225447E42,9.0651944391689E41,500.0,337.1646746901972,393.59526900211404,389.9989496657036,387.0842790847774,387.08427908477745,387.08427908477745,387.08427908477745,387.08427908477745,387.08427908477745,387.08427908477745,true,372165,16.397371,0.002431413,0.2683168,0.012118801,1.3337665,-1.0,-1.0,0.26514617,0.26095468,5.9994183,1.3177645,5.2976894,1.2078795,0.569668,1.0209883,0.023522822,0.0,1.7828472,0.26155704,0.010425616,10,0.018795257,3.9024818,2.4002404,6.302722,0,0.54977345,78.1566865373507,-32.6952616285029,1.313514,10.351336,4343.6953,26.645344,12403.625,6.001216,0.025763487,5,2,-3.8763883,4.7519374,7.2268333,0.26094598,0.009504975,0.292757,22.507406,22.507406,23.559084,30
DESY3RM-376342,351.349482335119,-52.2893816180274,0.20476997,0.0125,366.0908024982878,36.542690037779906,1.62465781,0.360276394,1.0659322759999998,5.1682338530000006E41,5.168233852999901E41,4.908760641142101E41,1.0784026240000001E42,1.0784026240000001E42,1.0034287696707801E42,1.529392797,0.268275824,0.6455388889999998,3.2804386590000005E41,3.2804386590000005E41,5.6746404618351004E41,6.703509835000001E41,6.703509835000001E41,1.0821518077923201E42,500.0,341.437304337622,395.24432132143346,525.0435185961858,262.7830801015517,387.13187633236396,471.1697721285808,392.57974131211364,487.2087799329748,348.83886871261643,366.0908024982878,true,376342,16.872107,0.0015352179,0.20388502,0.010060912,1.5403122,-1.0,-1.0,0.20388502,0.20170234,5.2671795,1.074656,5.2519245,0.99790955,0.5550289,1.0183195,0.016828295,0.0,1.4767807,0.20476997,0.008924283,1,0.013407656,3.858733,3.6495528,7.5082855,0,0.51849526,351.349482335119,-52.2893816180274,1.2737638,7.426739,-2049.2288,-17.242931,2841.5764,5.2671795,0.0,5,1,-0.9825432,1.7257208,3.4122784,0.20174296,0.008285974,0.39866725,22.740866,22.740866,23.559084,89
DESY3RM-377155,30.5540956562964,-4.50914009219256,0.29960722,0.0201,171.61760953687033,98.38213998718332,7.561399856,7.561399856,-7.561399856,7.158745372E41,7.158745372E41,1.34229704261214E42,2.8679882510000006E42,2.8679882510000006E42,1.3840366563694822E43,8.018821675,8.018821675,-8.018821675,7.349995721000001E41,7.349995721000001E41,1.1350188633521101E42,3.0304513150000005E42,3.0304513150000005E42,1.45533725084809E43,500.0,159.34606672634823,159.07246238507165,156.54517755987473,171.61760953687033,171.61760953687033,171.61760953687033,171.61760953687033,171.61760953687033,171.61760953687033,171.61760953687033,true,377155,16.84704,0.0045498046,0.27391803,0.0127485115,1.1816596,0.31110245,0.31110245,0.27391803,0.3005476,7.204561,1.5821477,6.090948,1.3947543,0.5909102,1.0310415,0.02850096,0.0,1.8924024,0.29960722,0.013744225,1,0.023835901,3.8502877,-0.11268319,3.7376044,0,0.59697753,30.5540956562964,-4.50914009219256,1.6665951,22.210432,2906.998,29.90259,813.3221,7.20456,0.0,5,2,-1.5131224,4.3155074,7.3015337,0.30059108,0.012602307,0.16579068,22.077497,22.077497,23.559084,84
DESY3RM-381186,35.4141079668256,-4.06750589544517,0.15329131,0.0203,833.0264327062414,184.16861074073725,4.742484869,2.42515724,6.885392631,2.6144012300000005E42,2.6144012299999902E42,7.9791535746327E41,8.322970742E42,8.32297062371577E42,3.413882614928441E42,3.719531758,1.607395872,6.095705446,2.5172798360000005E42,2.5172798360000005E42,5.9697344045210005E41,7.157745374000001E42,7.15774527529315E42,4.191413781931161E42,500.0,194.9214669598322,825.5378625268028,826.9135518546661,833.0264327062414,833.0264327062414,833.0264327062414,833.0264327062414,833.0264327062414,833.0264327062414,833.0264327062414,true,381186,16.449978,0.0025668556,0.15075254,0.01051925,1.3220186,-1.0,-1.0,0.15075254,0.15050223,5.434984,1.1038138,4.0010166,0.88165796,0.5585212,1.0138017,0.013627138,0.0,1.3169308,0.15329131,0.010099086,1,0.021805273,3.8073103,3.0652444,6.872555,0,0.5258645,35.4141079668256,-4.06750589544517,1.2118748,-5.3118315,307.89807,20.075064,1662.7017,5.4359293,0.06837332,5,3,-1.8720546,1.3470954,5.3691707,0.15055531,0.0094984695,0.22432475,22.306107,22.306107,23.559084,24
DESY3RM-388895,33.699745368168,-5.38445524493079,0.23810121,0.0182,360.7980946970426,25.872521798697587,0.7543700301,0.1724291734,0.1693317169999999,2.8876338080000004E42,2.8876338080000004E42,1.828077853560217E47,4.551425199E42,4.551425199E42,3.401357503418005E47,0.7202259457,0.1506305313999999,0.1793363192,2.9194396580000004E42,1.49709060290778E42,7.2479774746337E41,4.557765007000001E42,1.79257450528969E42,8.2988681730987E41,500.0,352.0408323413504,343.4291023028928,188.2504286779056,513.5271836431272,330.030382609489,360.7980946970426,360.7980946970426,360.7980946970426,360.7980946970426,360.7980946970426,true,388895,17.063242,0.002028602,0.23727454,0.01068386,0.9753815,0.23725894,-1.0,0.23727454,0.23632376,5.068865,1.1353997,6.640127,1.2125276,0.55078506,1.0132774,0.013921114,0.0,0.93799335,0.23810121,0.010081362,1,0.019580645,3.726653,3.6554127,7.382066,0,0.5096176,33.699745368168,-5.38445524493079,1.2212185,-13.589556,-2134.2085,-6.946011,3696.6409,4.7433195,0.40265888,5,2,-4.774047,2.057873,4.9080315,0.23629802,0.009358199,0.3130553,22.55809,22.55809,23.559084,10
DESY3RM-392857,37.3269674822915,-4.82941125268831,0.14341286,0.025,350.6146896156675,101.64429426581309,0.8623313141,0.1759218903999999,0.2822641039,1.2792571000000002E42,1.2792571000000002E42,5.437106407140001E41,2.2284488410000003E42,1.45389705265235E42,1.5248524908444803E42,0.02163057627,0.02163057627,0.45099431373,3.5963517420000004E39,3.5963517420000004E39,-3.596351741993303E39,1.6496915290000002E50,1.6496915290000002E50,7.437873686268101E52,500.0,431.2302382122709,865.3265867170144,377.68395891344164,350.6146896156675,350.6146896156675,350.6146896156675,350.6146896156675,350.6146896156675,350.6146896156675,350.6146896156675,true,392857,16.361404,0.0010505256,0.14905314,0.011164086,1.3026944,0.1413,0.1413,0.14905314,0.14091998,6.090948,1.2713747,6.151968,1.254707,0.5713957,1.0129951,0.010906041,0.0,1.534746,0.14341286,0.010249554,1,0.034435935,3.6861403,-2.7052968,0.98084354,0,0.5535321,37.3269674822915,-4.82941125268831,0.50143343,22.359686,-8943.874,48.357983,-9512.912,6.0542927,0.2719196,5,3,1.0817728,1.2750262,3.2954638,0.14096506,0.009576187,0.24134666,22.361404,22.361404,23.559084,40
DESY3RM-396149,1.16840824228774,0.0083018974102659,0.19192816,0.0281,680.7550625553088,112.33623213020874,1.716695583,0.3545303359999998,0.4730392050000001,5.169285669E42,1.1077442042013502E42,1.2957646521886E42,1.1007433630000001E43,3.862363873333681E42,2.6466149785043802E42,1.646240022,0.332041075,0.4629862439999999,4.3686126370000007E42,9.784614618323202E41,1.4293064857522702E42,9.152990684000001E42,3.06631849369773E42,2.41656310985615E42,500.0,826.9225729629388,165.78110914953538,1330.2441360720952,622.3662823376775,680.7550625553084,680.7550625553085,680.7550625553087,680.7550625553088,680.7550625553088,680.7550625553088,true,396149,17.086357,0.0035493441,0.19790423,0.01067194,1.9387485,-1.0,0.19326268,0.20030665,0.19511285,5.3739643,1.5988736,7.6011906,1.112637,0.5572614,1.1693707,0.14410736,0.0,2.3030508,0.19192816,0.009389653,3,0.035946447,3.654191,1.0175298,4.671721,0,0.5231995,1.15088295405531,0.0288511191395439,0.8144381,29.651718,6701.7866,37.964333,30366.848,5.263704,0.20843148,5,4,0.29141217,1.2217618,5.889695,0.18873096,0.008808659,0.20975056,22.255318,22.255318,23.559084,93
DESY3RM-397883,90.4722338919312,-39.9973873785808,0.21592827,0.0387,952.180387052049,17.6236031441841,4.664661323,0.1166566869999998,0.1173450040000005,6.071358456E43,6.071358456E43,3.614850750667845E44,1.918320613E44,1.918320613E44,1.1926157187871853E45,4.654933226,0.1187186420000001,0.119439195,5.664204254000001E43,5.664204254000001E43,3.644496614596309E44,1.7879079880000003E44,1.7879079880000003E44,1.0148156809917732E45,500.0,971.1820866281394,961.2843512495308,954.7398475202127,952.180387052049,952.180387052049,952.180387052049,952.180387052049,952.180387052049,952.180387052049,952.180387052049,true,397883,16.980238,0.0010523829,0.20290177,0.00984368,10.190459,-1.0,-1.0,0.20290177,0.21324867,6.060438,1.4400635,7.0520115,1.3974531,0.5708221,1.0815231,0.074011296,0.0,10.902412,0.21592827,0.008942079,1,0.055950075,3.6373107,2.5278268,6.1651373,0,0.5522827,90.4722338919312,-39.9973873785808,0.95187443,-1.773203,-508.163,-45.600525,2994.8792,5.463661,0.67278284,5,2,-1.1127343,1.7649156,4.9737916,0.21320465,0.008263813,0.37437776,22.693338,22.693338,23.559084,52
DESY3RM-401415,305.444733645257,-63.4341024331505,0.14532827,0.0399,911.1728016003765,155.20429663583332,8.645129546,2.618064817,6.323365064000001,1.160511461E43,1.71768198563666E42,1.21724599727801E42,4.700032053E43,1.230853941585884E43,5.62401628023303E42,9.083806322,2.735681992999999,7.859738508000001,1.139049489E43,2.0379859054438902E42,7.350097088060101E41,4.68206533E43,1.1996300529073832E43,5.09477067075089E42,500.0,1045.7105282285956,923.9319731359724,1403.2438596685872,949.3907120427273,911.1728016003765,911.1728016003765,911.1728016003765,911.1728016003765,911.1728016003765,911.1728016003765,true,401415,15.850889,0.00116474,0.14501809,0.00921327,2.2122543,-1.0,-1.0,0.14501809,0.14279509,5.8621235,1.2855055,5.3892193,1.1106688,0.56703645,1.0214244,0.019495413,0.0,2.038451,0.14532827,0.010516743,1,0.05137312,3.6027458,3.5063696,7.1091156,0,0.5440757,305.444733645257,-63.4341024331505,1.8255956,18.63707,-7872.2827,16.82344,-8633.343,5.8648267,0.020108653,5,2,-1.888202,2.097805,4.3564734,0.14282064,0.009880898,0.24145688,22.36175,22.36175,23.559084,24
DESY3RM-401860,53.9710473480641,-34.8310027411035,0.27521327,0.0126,374.2460089280352,43.364012150200544,1.242522437,0.2106999120000001,0.3107067609999998,1.820823025E42,5.045981942789301E41,3.686481302536401E41,3.42155835E42,9.8753426896588E41,1.0929272002016902E42,1.341076667,0.208213339,0.497081444,1.5642319450000003E42,5.5777124990611E41,4.936039565853101E41,3.0511281130000005E42,8.0668372396081E41,1.0130974416321E42,500.0,208.2982387451973,425.93651594878224,376.2845671229892,438.10333935367834,384.0320556603076,476.51117519590264,343.23806322331643,410.0423306414151,374.2460089280352,374.2460089280352,true,401860,17.458483,0.0051270393,0.29221007,0.013595648,0.9844982,-1.0,-1.0,0.29221007,0.27552825,8.013075,1.8983097,5.663809,1.5078723,0.60361475,1.0641899,0.061331134,0.0,2.1803777,0.27521327,0.013267996,1,0.012500533,3.5978847,2.8574815,6.455366,0,0.626245,53.9710473480641,-34.8310027411035,1.4230071,17.140165,-5646.8447,-9.860325,-3085.3972,8.013075,0.0,5,1,-1.8858347,2.0155756,5.2533383,0.2752739,0.012418134,0.19418599,22.197023,22.197023,23.559084,93
DESY3RM-402416,34.1808071920345,-4.26093135085381,0.29233062,0.0181,518.8271204207797,46.06338121992091,0.05800128603,0.02124684499,0.08494253707,7.814548944E39,7.814548944E39,1.8648174090014203E42,1.131139609E43,1.131139609E43,3.119522915476247E45,1.728666023,0.2056388769999999,0.7379193460000002,7.338807726000001E41,6.238282336211401E41,4.1241829918085E41,1.5415640860000002E42,1.35894873930721E42,1.0794269426551702E42,500.0,536.4464644763432,507.22066492665175,518.7545717874106,518.8271204207797,518.8271204207797,518.8271204207797,518.8271204207797,518.8271204207797,518.8271204207797,518.8271204207797,true,402416,17.868559,0.003992731,0.31388077,0.014318686,0.2512021,0.29214,0.29214,0.31388077,0.30384308,6.4570675,1.228376,5.694319,1.2257767,0.57810545,1.0063485,0.007510431,0.0,1.9939896,0.29233062,0.012240119,3,0.020873055,3.5925605,2.7475057,6.340066,0,0.5682645,34.1808071920345,-4.26093135085381,1.8275341,10.734779,-2610.7266,40.21887,2878.9148,6.4485283,0.08062409,5,5,-2.4407668,1.5915111,6.2956023,0.29309127,0.011067198,0.20518471,22.238678,22.238678,23.559084,71
DESY3RM-402957,70.4016816839438,-27.1905009482331,0.10606364,0.0241,803.3761091066491,18.90587218351593,3.136066587,0.099134426,0.1000222009999998,6.832037263000001E43,1.1744016690264401E42,7.0976425975083E41,1.863800978E44,3.17454303467603E42,3.00675323117596E42,3.136100591,0.0988438519999999,0.0997374070000001,6.742384965000001E43,1.1773898599905901E42,1.1921367244289E42,1.839350872E44,4.777418575490071E42,3.1301052328352397E42,500.0,867.577339962122,802.8966695827482,804.6751274125941,803.3761091066491,803.3761091066491,803.3761091066491,803.3761091066491,803.3761091066491,803.3761091066491,803.3761091066491,true,402957,15.0254135,7.533652E-4,0.104172364,0.0076493765,4.2582827,-1.0,-1.0,0.104172364,0.10501263,7.372366,2.2173266,7.7842503,1.493531,0.5936376,1.1425174,0.12968536,0.0,3.9837837,0.10606364,0.008160633,1,0.036012866,3.5872834,4.1042113,7.691495,0,0.603195,70.4016816839438,-27.1905009482331,1.4213686,-3.9689722,-764.15717,68.58376,2250.507,7.169553,0.24139866,5,3,-5.4036646,2.3726342,7.5333,0.1050348,0.0065249405,0.27234754,22.45277,22.45277,23.559084,29
DESY3RM-405819,330.358133212086,1.47426935059771,0.27068487,0.0403,696.1456179319222,34.94634095736863,2.847108937,0.2397247009999996,0.267641867,1.46979766E44,5.0992706985809405E42,5.71000151611122E42,3.716906206E44,2.4999626663388813E43,2.0598103086300803E43,2.813117746,0.2268543819999999,0.262573734,1.4578799250000002E44,2.37471189546687E42,5.9989212292889E42,3.669240331000001E44,2.300073949521277E43,2.056821456951481E43,500.0,748.1668843806958,670.8954692910108,696.8039054927397,696.1456179319222,696.1456179319222,696.1456179319222,696.1456179319222,696.1456179319222,696.1456179319222,696.1456179319222,true,405819,17.854908,0.003213918,0.2812192,0.013342156,0.76158476,-1.0,-1.0,0.2812192,0.2701912,6.151968,1.3601042,5.2061596,1.4363871,0.572536,1.0154228,0.01881494,0.0,1.2242426,0.27068487,0.011884013,2,0.05109577,3.5604408,2.42778,5.9882207,0,0.5560207,330.358133212086,1.47426935059771,1.5204896,-6.0126877,-833.6093,1.3195573,506.26373,6.151968,0.0,5,1,-0.27838323,1.3459411,3.22849,0.27053022,0.010983668,0.24550955,22.374334,22.374334,23.559084,48
DESY3RM-406821,19.6383234830858,0.480329673708423,0.21977644,0.0324,473.90829795787084,44.096951614271795,1.411331162,0.1833532359999998,0.5975733859999999,1.431428558E42,7.8991356176515E41,1.0251826877332802E42,2.832505195E42,2.2255880799079603E42,2.2885019403431802E42,1.3593588,0.5667826800000001,0.4067282939999999,1.4571719090000004E42,1.4571719090000004E42,1.9197906603123102E42,2.849855057E42,2.849855057E42,4.8227878425059203E42,500.0,465.8004366862532,379.3763303181264,479.9340258216044,473.90829795787084,473.90829795787084,473.90829795787084,473.90829795787084,473.90829795787084,473.90829795787084,473.90829795787084,true,406821,17.225344,0.003406895,0.22160338,0.0109578855,0.08507963,-1.0,-1.0,0.22160338,0.21712984,6.258753,1.2780236,5.9841633,1.2838645,0.57451,1.0055866,0.006126427,0.0,0.17647287,0.21977644,0.009193835,1,0.031557437,3.5504894,2.5368636,6.0873528,0,0.56034327,19.6383234830858,0.480329673708423,0.96196413,-0.49717188,-1575.5812,0.7077206,1951.1528,6.2582693,0.04874994,5,2,0.17902872,1.4672055,3.9781778,0.21718626,0.008517291,0.22111933,22.295225,22.295225,23.559084,54
